record_id,area,disease,date,cases
REC_14293,Koregaon Park,Typhoid,2025-12-12,6
REC_14294,Viman Nagar,Cholera,2025-12-26,6
REC_14295,Viman Nagar,Diarrhea,2025-12-11,5
REC_14296,Baner,Dengue,2026-01-18,2
REC_14297,Baner,Cholera,2026-01-27,3
REC_14298,Shivajinagar,Diarrhea,2025-12-30,1
REC_14299,Koregaon Park,Diarrhea,2026-02-06,8
REC_14300,Wakad,Diarrhea,2026-01-05,3
REC_14301,Hingne Khurd,Diarrhea,2025-12-01,6
REC_14302,Shivajinagar,Diarrhea,2026-02-08,2
REC_14303,Wakad,Typhoid,2026-02-02,1
REC_14304,Kalyani Nagar,Dengue,2025-12-02,3
REC_14305,Baner,Dengue,2025-12-19,4
REC_14306,Viman Nagar,Dengue,2025-12-01,1
REC_14307,Kothrud,Malaria,2026-01-10,3
REC_14308,Koregaon Park,Dengue,2026-01-11,3
REC_14309,Kalyani Nagar,Dengue,2025-12-20,6
REC_14310,Viman Nagar,Dengue,2026-01-13,1
REC_14311,Hingne Khurd,Dengue,2025-12-19,1
REC_14312,Hingne Khurd,Malaria,2026-01-11,2
REC_14313,Viman Nagar,Dengue,2026-01-18,1
REC_14314,Kalyani Nagar,Diarrhea,2026-01-11,1
REC_14315,Viman Nagar,Diarrhea,2025-12-23,5
REC_14316,Wakad,Dengue,2026-02-19,5
REC_14317,Shivajinagar,Diarrhea,2026-02-21,6
REC_14318,Baner,Cholera,2026-01-28,3
REC_14319,Wakad,Cholera,2025-12-31,2
REC_14320,Kothrud,Dengue,2025-12-04,0
REC_14321,Viman Nagar,Diarrhea,2025-12-01,2
REC_14322,Kothrud,Malaria,2025-12-25,3
REC_14323,Kothrud,Dengue,2025-12-24,3
REC_14324,Wakad,Dengue,2026-01-18,3
REC_14325,Baner,Malaria,2026-02-23,2
REC_14326,Kalyani Nagar,Diarrhea,2026-01-07,4
REC_14327,Hingne Khurd,Diarrhea,2026-02-23,0
REC_14328,Shivajinagar,Diarrhea,2026-02-12,1
REC_14329,Koregaon Park,Dengue,2025-12-10,3
REC_14330,Hingne Khurd,Malaria,2026-01-31,2
REC_14331,Baner,Malaria,2026-02-05,4
REC_14332,Koregaon Park,Malaria,2025-12-17,3
REC_14333,Hingne Khurd,Cholera,2025-12-27,1
REC_14334,Viman Nagar,Diarrhea,2026-01-10,7
REC_14335,Viman Nagar,Cholera,2026-01-28,5
REC_14336,Wakad,Diarrhea,2025-12-21,4
REC_14337,Kothrud,Diarrhea,2026-01-08,1
REC_14338,Koregaon Park,Malaria,2026-01-30,1
REC_14339,Baner,Diarrhea,2025-12-02,1
REC_14340,Baner,Diarrhea,2026-02-08,2
REC_14341,Hingne Khurd,Typhoid,2026-01-31,3
REC_14342,Wakad,Diarrhea,2025-12-19,3
REC_14343,Hingne Khurd,Dengue,2026-02-08,1
REC_14344,Hingne Khurd,Diarrhea,2026-02-08,8
REC_14345,Baner,Typhoid,2025-12-25,1
REC_14346,Hingne Khurd,Diarrhea,2026-01-09,1
REC_14347,Kothrud,Diarrhea,2025-12-02,4
REC_14348,Hingne Khurd,Dengue,2026-01-11,2
REC_14349,Koregaon Park,Diarrhea,2025-12-16,2
REC_14350,Kothrud,Dengue,2026-02-21,3
REC_14351,Baner,Dengue,2026-01-21,3
REC_14352,Wakad,Diarrhea,2026-01-20,2
REC_14353,Viman Nagar,Malaria,2026-01-01,4
REC_14354,Koregaon Park,Diarrhea,2026-02-17,4
REC_14355,Kothrud,Typhoid,2026-01-28,5
REC_14356,Wakad,Dengue,2026-02-24,7
REC_14357,Wakad,Diarrhea,2026-02-05,5
REC_14358,Kothrud,Diarrhea,2026-01-24,2
REC_14359,Baner,Dengue,2026-02-01,5
REC_14360,Shivajinagar,Diarrhea,2025-12-07,6
REC_14361,Wakad,Diarrhea,2026-02-06,4
REC_14362,Wakad,Diarrhea,2026-01-01,3
REC_14363,Baner,Cholera,2025-12-24,6
REC_14364,Baner,Diarrhea,2026-02-08,1
REC_14365,Hingne Khurd,Cholera,2025-12-06,5
REC_14366,Baner,Diarrhea,2026-01-27,4
REC_14367,Wakad,Dengue,2026-01-01,3
REC_14368,Kothrud,Diarrhea,2026-01-09,5
REC_14369,Shivajinagar,Dengue,2026-01-01,3
REC_14370,Kalyani Nagar,Diarrhea,2025-12-28,3
REC_14371,Hingne Khurd,Diarrhea,2026-01-07,3
REC_14372,Kalyani Nagar,Diarrhea,2026-01-25,1
REC_14373,Kothrud,Dengue,2026-02-01,5
REC_14374,Shivajinagar,Diarrhea,2026-02-23,3
REC_14375,Shivajinagar,Dengue,2026-02-03,5
REC_14376,Shivajinagar,Diarrhea,2025-12-08,2
REC_14377,Viman Nagar,Diarrhea,2025-12-28,2
REC_14378,Kothrud,Cholera,2026-02-11,3
REC_14379,Koregaon Park,Dengue,2025-12-27,5
REC_14380,Hingne Khurd,Diarrhea,2026-01-21,2
REC_14381,Hingne Khurd,Diarrhea,2026-01-14,2
REC_14382,Shivajinagar,Cholera,2026-01-07,5
REC_14383,Kothrud,Diarrhea,2026-02-13,1
REC_14384,Viman Nagar,Dengue,2026-01-26,5
REC_14385,Shivajinagar,Diarrhea,2026-02-23,4
REC_14386,Baner,Diarrhea,2026-01-22,4
REC_14387,Koregaon Park,Diarrhea,2025-12-05,2
REC_14388,Kalyani Nagar,Typhoid,2026-01-13,2
REC_14389,Hingne Khurd,Dengue,2026-01-08,7
REC_14390,Kalyani Nagar,Cholera,2025-12-22,2
REC_14391,Wakad,Dengue,2026-01-10,2
REC_14392,Shivajinagar,Cholera,2026-01-06,1
REC_14393,Baner,Typhoid,2025-12-15,3
REC_14394,Hingne Khurd,Diarrhea,2026-02-11,1
REC_14395,Kalyani Nagar,Diarrhea,2026-01-15,1
REC_14396,Koregaon Park,Dengue,2025-12-20,3
REC_14397,Viman Nagar,Dengue,2026-02-11,4
REC_14398,Kothrud,Dengue,2026-02-12,5
REC_14399,Hingne Khurd,Dengue,2025-12-20,3
REC_14400,Koregaon Park,Diarrhea,2025-12-24,1
REC_14401,Kalyani Nagar,Dengue,2026-01-29,5
REC_14402,Kothrud,Typhoid,2026-01-22,2
REC_14403,Kalyani Nagar,Diarrhea,2026-02-26,2
REC_14404,Kothrud,Diarrhea,2026-01-28,3
REC_14405,Viman Nagar,Diarrhea,2026-01-10,4
REC_14406,Viman Nagar,Malaria,2026-01-29,2
REC_14407,Shivajinagar,Dengue,2025-12-31,1
REC_14408,Shivajinagar,Malaria,2026-01-21,3
REC_14409,Hingne Khurd,Diarrhea,2026-01-12,2
REC_14410,Viman Nagar,Diarrhea,2025-12-10,4
REC_14411,Baner,Dengue,2026-01-15,9
REC_14412,Kalyani Nagar,Typhoid,2026-02-27,3
REC_14413,Kalyani Nagar,Dengue,2026-01-28,2
REC_14414,Kalyani Nagar,Diarrhea,2026-01-04,4
REC_14415,Hingne Khurd,Diarrhea,2026-01-28,4
REC_14416,Kalyani Nagar,Diarrhea,2026-01-01,0
REC_14417,Wakad,Cholera,2026-01-10,1
REC_14418,Kothrud,Diarrhea,2025-12-12,1
REC_14419,Kalyani Nagar,Diarrhea,2025-12-13,3
REC_14420,Koregaon Park,Dengue,2026-01-26,2
REC_14421,Kothrud,Typhoid,2026-01-08,1
REC_14422,Shivajinagar,Diarrhea,2026-02-02,3
REC_14423,Kalyani Nagar,Dengue,2025-12-04,2
REC_14424,Koregaon Park,Diarrhea,2025-12-29,9
REC_14425,Baner,Dengue,2026-02-19,7
REC_14426,Koregaon Park,Dengue,2026-01-13,1
REC_14427,Viman Nagar,Cholera,2026-01-26,4
REC_14428,Viman Nagar,Diarrhea,2026-01-07,1
REC_14429,Shivajinagar,Dengue,2025-12-11,1
REC_14430,Wakad,Diarrhea,2026-01-02,2
REC_14431,Hingne Khurd,Typhoid,2025-12-13,3
REC_14432,Hingne Khurd,Dengue,2026-01-06,2
REC_14433,Baner,Diarrhea,2025-12-15,0
REC_14434,Shivajinagar,Diarrhea,2026-01-29,2
REC_14435,Shivajinagar,Dengue,2026-01-27,1
REC_14436,Wakad,Diarrhea,2026-02-12,4
REC_14437,Kalyani Nagar,Dengue,2026-02-16,3
REC_14438,Hingne Khurd,Diarrhea,2026-02-11,2
REC_14439,Kalyani Nagar,Typhoid,2026-02-04,4
REC_14440,Shivajinagar,Dengue,2025-12-10,2
REC_14441,Kalyani Nagar,Typhoid,2025-12-10,4
REC_14442,Viman Nagar,Diarrhea,2025-12-15,4
REC_14443,Baner,Malaria,2026-01-06,1
REC_14444,Hingne Khurd,Diarrhea,2025-12-29,5
REC_14445,Wakad,Dengue,2026-01-09,3
REC_14446,Baner,Cholera,2025-11-30,3
REC_14447,Kothrud,Diarrhea,2026-01-06,2
REC_14448,Viman Nagar,Diarrhea,2026-01-28,4
REC_14449,Wakad,Diarrhea,2025-12-18,4
REC_14450,Koregaon Park,Diarrhea,2026-01-27,1
REC_14451,Baner,Typhoid,2026-02-05,1
REC_14452,Shivajinagar,Diarrhea,2025-12-09,4
REC_14453,Kothrud,Cholera,2025-12-16,3
REC_14454,Wakad,Diarrhea,2026-02-17,3
REC_14455,Shivajinagar,Dengue,2026-02-22,3
REC_14456,Viman Nagar,Cholera,2026-02-09,3
REC_14457,Koregaon Park,Diarrhea,2025-12-28,2
REC_14458,Kothrud,Diarrhea,2025-12-05,2
REC_14459,Hingne Khurd,Cholera,2026-02-03,3
REC_14460,Koregaon Park,Dengue,2026-01-31,3
REC_14461,Shivajinagar,Diarrhea,2025-12-30,3
REC_14462,Baner,Dengue,2025-12-24,1
REC_14463,Kalyani Nagar,Diarrhea,2026-02-24,5
REC_14464,Wakad,Typhoid,2025-12-20,0
REC_14465,Kothrud,Cholera,2025-12-15,5
REC_14466,Shivajinagar,Diarrhea,2025-12-03,4
REC_14467,Hingne Khurd,Diarrhea,2026-01-14,2
REC_14468,Kalyani Nagar,Cholera,2025-12-07,4
REC_14469,Wakad,Diarrhea,2025-12-05,4
REC_14470,Wakad,Dengue,2026-01-21,2
REC_14471,Shivajinagar,Diarrhea,2026-02-01,2
REC_14472,Hingne Khurd,Cholera,2026-01-19,3
REC_14473,Viman Nagar,Cholera,2026-01-31,2
REC_14474,Kalyani Nagar,Diarrhea,2026-02-25,0
REC_14475,Viman Nagar,Typhoid,2025-12-05,2
REC_14476,Kothrud,Dengue,2026-01-30,2
REC_14477,Shivajinagar,Dengue,2026-01-01,3
REC_14478,Kalyani Nagar,Cholera,2025-12-01,2
REC_14479,Kothrud,Dengue,2026-01-09,3
REC_14480,Koregaon Park,Dengue,2025-12-15,4
REC_14481,Viman Nagar,Diarrhea,2026-01-27,3
REC_14482,Koregaon Park,Diarrhea,2025-12-08,3
REC_14483,Koregaon Park,Diarrhea,2026-02-06,4
REC_14484,Kalyani Nagar,Dengue,2025-12-09,2
REC_14485,Wakad,Cholera,2025-12-06,3
REC_14486,Kothrud,Cholera,2026-02-03,3
REC_14487,Koregaon Park,Malaria,2025-12-19,7
REC_14488,Hingne Khurd,Diarrhea,2026-01-31,0
REC_14489,Baner,Diarrhea,2025-12-03,2
REC_14490,Viman Nagar,Diarrhea,2025-12-27,3
REC_14491,Viman Nagar,Malaria,2026-02-09,5
REC_14492,Hingne Khurd,Diarrhea,2026-01-03,2
REC_14493,Kalyani Nagar,Malaria,2025-12-01,4
REC_14494,Kalyani Nagar,Dengue,2026-01-09,9
REC_14495,Kalyani Nagar,Diarrhea,2025-12-27,2
REC_14496,Kothrud,Diarrhea,2026-02-12,3
REC_14497,Shivajinagar,Diarrhea,2026-02-10,2
REC_14498,Koregaon Park,Diarrhea,2025-11-30,2
REC_14499,Wakad,Malaria,2025-12-26,3
REC_14500,Baner,Diarrhea,2026-02-04,2
REC_14501,Shivajinagar,Dengue,2026-01-07,3
REC_14502,Shivajinagar,Diarrhea,2026-02-10,2
REC_14503,Hingne Khurd,Diarrhea,2026-01-08,4
REC_14504,Kothrud,Diarrhea,2025-12-27,2
REC_14505,Viman Nagar,Diarrhea,2026-02-22,2
REC_14506,Viman Nagar,Diarrhea,2025-12-23,2
REC_14507,Hingne Khurd,Cholera,2026-02-19,7
REC_14508,Kothrud,Diarrhea,2026-01-19,3
REC_14509,Hingne Khurd,Diarrhea,2026-01-24,4
REC_14510,Viman Nagar,Cholera,2026-02-10,1
REC_14511,Shivajinagar,Diarrhea,2025-12-25,2
REC_14512,Wakad,Diarrhea,2026-02-25,6
REC_14513,Koregaon Park,Dengue,2026-01-20,3
REC_14514,Kalyani Nagar,Malaria,2025-12-05,2
REC_14515,Kothrud,Diarrhea,2026-01-27,1
REC_14516,Koregaon Park,Diarrhea,2025-12-11,5
REC_14517,Baner,Diarrhea,2026-01-31,1
REC_14518,Baner,Cholera,2026-01-04,0
REC_14519,Shivajinagar,Dengue,2025-12-08,1
REC_14520,Hingne Khurd,Diarrhea,2026-02-11,4
REC_14521,Hingne Khurd,Diarrhea,2026-02-04,4
REC_14522,Viman Nagar,Diarrhea,2025-12-28,2
REC_14523,Shivajinagar,Typhoid,2026-02-08,2
REC_14524,Viman Nagar,Dengue,2026-02-27,3
REC_14525,Viman Nagar,Dengue,2025-12-07,3
REC_14526,Baner,Diarrhea,2026-01-11,2
REC_14527,Viman Nagar,Diarrhea,2026-02-14,3
REC_14528,Koregaon Park,Diarrhea,2026-01-03,2
REC_14529,Kalyani Nagar,Cholera,2026-02-20,2
REC_14530,Viman Nagar,Dengue,2025-12-21,6
REC_14531,Baner,Diarrhea,2026-02-17,6
REC_14532,Kalyani Nagar,Diarrhea,2026-02-16,1
REC_14533,Hingne Khurd,Cholera,2026-02-03,2
REC_14534,Kothrud,Cholera,2025-12-20,8
REC_14535,Wakad,Diarrhea,2026-02-08,2
REC_14536,Viman Nagar,Diarrhea,2026-01-09,2
REC_14537,Koregaon Park,Dengue,2026-01-09,2
REC_14538,Kalyani Nagar,Malaria,2026-01-17,3
REC_14539,Kothrud,Diarrhea,2025-12-03,1
REC_14540,Baner,Diarrhea,2026-02-02,7
REC_14541,Kothrud,Diarrhea,2025-12-09,5
REC_14542,Wakad,Diarrhea,2026-02-04,3
REC_14543,Koregaon Park,Diarrhea,2025-12-09,3
REC_14544,Kothrud,Diarrhea,2026-02-10,4
REC_14545,Koregaon Park,Dengue,2025-12-16,4
REC_14546,Kalyani Nagar,Dengue,2026-02-04,2
REC_14547,Kothrud,Dengue,2026-01-21,4
REC_14548,Koregaon Park,Typhoid,2026-01-03,2
REC_14549,Kothrud,Dengue,2025-12-03,2
REC_14550,Kothrud,Typhoid,2026-02-05,4
REC_14551,Shivajinagar,Dengue,2025-12-10,2
REC_14552,Viman Nagar,Diarrhea,2026-01-12,3
REC_14553,Baner,Cholera,2026-01-28,3
REC_14554,Wakad,Diarrhea,2026-02-07,2
REC_14555,Baner,Dengue,2026-01-30,0
REC_14556,Shivajinagar,Dengue,2025-12-31,4
REC_14557,Shivajinagar,Cholera,2026-01-14,2
REC_14558,Kalyani Nagar,Diarrhea,2025-12-22,3
REC_14559,Shivajinagar,Diarrhea,2026-01-05,1
REC_14560,Viman Nagar,Diarrhea,2026-02-27,4
REC_14561,Shivajinagar,Malaria,2026-02-12,3
REC_14562,Kothrud,Dengue,2026-01-26,4
REC_14563,Baner,Diarrhea,2026-02-22,4
REC_14564,Hingne Khurd,Diarrhea,2026-01-11,1
REC_14565,Wakad,Dengue,2026-02-25,2
REC_14566,Shivajinagar,Diarrhea,2025-12-14,2
REC_14567,Baner,Typhoid,2026-02-04,2
REC_14568,Kalyani Nagar,Cholera,2025-12-01,3
REC_14569,Shivajinagar,Dengue,2026-02-08,2
REC_14570,Viman Nagar,Malaria,2025-12-04,5
REC_14571,Shivajinagar,Typhoid,2026-01-21,3
REC_14572,Shivajinagar,Dengue,2026-01-13,4
REC_14573,Koregaon Park,Dengue,2026-01-09,3
REC_14574,Koregaon Park,Typhoid,2026-01-31,4
REC_14575,Shivajinagar,Malaria,2026-02-09,4
REC_14576,Kalyani Nagar,Diarrhea,2025-12-31,2
REC_14577,Koregaon Park,Diarrhea,2025-12-01,2
REC_14578,Shivajinagar,Typhoid,2025-12-09,3
REC_14579,Wakad,Malaria,2026-01-11,3
REC_14580,Baner,Typhoid,2026-01-11,3
REC_14581,Koregaon Park,Diarrhea,2026-02-04,2
REC_14582,Koregaon Park,Diarrhea,2025-12-22,1
REC_14583,Viman Nagar,Malaria,2026-02-19,1
REC_14584,Shivajinagar,Dengue,2026-01-28,2
REC_14585,Shivajinagar,Diarrhea,2026-02-18,2
REC_14586,Shivajinagar,Diarrhea,2025-12-05,2
REC_14587,Shivajinagar,Cholera,2025-12-12,1
REC_14588,Koregaon Park,Diarrhea,2025-12-20,5
REC_14589,Kothrud,Diarrhea,2026-01-26,2
REC_14590,Kothrud,Diarrhea,2026-02-22,2
REC_14591,Hingne Khurd,Diarrhea,2025-12-27,5
REC_14592,Shivajinagar,Diarrhea,2026-02-07,2
REC_14593,Hingne Khurd,Dengue,2025-12-07,4
REC_14594,Wakad,Typhoid,2026-02-14,1
REC_14595,Hingne Khurd,Diarrhea,2026-01-26,3
REC_14596,Baner,Diarrhea,2026-01-08,4
REC_14597,Kothrud,Diarrhea,2026-02-23,2
REC_14598,Kothrud,Diarrhea,2025-11-30,0
REC_14599,Shivajinagar,Malaria,2026-02-14,8
REC_14600,Koregaon Park,Dengue,2026-02-02,3
REC_14601,Shivajinagar,Typhoid,2025-12-09,4
REC_14602,Wakad,Dengue,2026-01-28,1
REC_14603,Viman Nagar,Diarrhea,2026-02-06,6
REC_14604,Wakad,Dengue,2025-12-19,7
REC_14605,Baner,Malaria,2026-01-30,4
REC_14606,Shivajinagar,Dengue,2025-12-12,4
REC_14607,Shivajinagar,Diarrhea,2026-01-26,2
REC_14608,Wakad,Diarrhea,2026-01-05,6
REC_14609,Wakad,Dengue,2025-12-09,7
REC_14610,Wakad,Malaria,2025-12-02,4
REC_14611,Kothrud,Cholera,2026-01-02,4
REC_14612,Hingne Khurd,Diarrhea,2026-01-02,3
REC_14613,Hingne Khurd,Typhoid,2025-12-29,4
REC_14614,Shivajinagar,Cholera,2026-01-05,5
REC_14615,Kothrud,Cholera,2026-02-05,5
REC_14616,Wakad,Typhoid,2026-01-02,4
REC_14617,Shivajinagar,Malaria,2025-12-31,3
REC_14618,Kothrud,Cholera,2026-02-22,6
REC_14619,Baner,Typhoid,2026-01-26,2
REC_14620,Viman Nagar,Typhoid,2025-12-23,2
REC_14621,Kothrud,Dengue,2025-12-08,3
REC_14622,Kalyani Nagar,Cholera,2026-01-09,0
REC_14623,Shivajinagar,Diarrhea,2025-12-23,4
REC_14624,Koregaon Park,Diarrhea,2025-12-24,0
REC_14625,Hingne Khurd,Dengue,2026-01-04,5
REC_14626,Kalyani Nagar,Dengue,2025-12-07,5
REC_14627,Wakad,Cholera,2026-02-26,6
REC_14628,Viman Nagar,Diarrhea,2026-01-27,3
REC_14629,Koregaon Park,Malaria,2026-01-03,4
REC_14630,Baner,Typhoid,2026-01-06,1
REC_14631,Koregaon Park,Dengue,2026-02-20,1
REC_14632,Viman Nagar,Diarrhea,2025-12-31,5
REC_14633,Koregaon Park,Malaria,2026-01-19,2
REC_14634,Viman Nagar,Malaria,2025-12-27,3
REC_14635,Kothrud,Malaria,2026-01-24,4
REC_14636,Shivajinagar,Dengue,2025-12-07,4
REC_14637,Koregaon Park,Dengue,2026-01-09,0
REC_14638,Koregaon Park,Diarrhea,2025-12-22,3
REC_14639,Shivajinagar,Cholera,2026-01-22,0
REC_14640,Viman Nagar,Diarrhea,2025-12-22,3
REC_14641,Wakad,Dengue,2025-12-31,4
REC_14642,Shivajinagar,Dengue,2025-12-09,5
REC_14643,Viman Nagar,Typhoid,2026-02-18,1
REC_14644,Shivajinagar,Cholera,2026-01-03,3
REC_14645,Wakad,Malaria,2026-01-31,2
REC_14646,Baner,Dengue,2026-02-04,3
REC_14647,Kalyani Nagar,Diarrhea,2026-01-04,5
REC_14648,Viman Nagar,Diarrhea,2026-01-17,3
REC_14649,Hingne Khurd,Diarrhea,2026-01-14,2
REC_14650,Hingne Khurd,Diarrhea,2025-12-26,3
REC_14651,Viman Nagar,Diarrhea,2025-12-30,1
REC_14652,Kothrud,Cholera,2026-01-02,3
REC_14653,Baner,Dengue,2026-02-13,4
REC_14654,Kothrud,Cholera,2026-01-27,1
REC_14655,Kalyani Nagar,Malaria,2026-01-22,3
REC_14656,Hingne Khurd,Diarrhea,2026-02-26,2
REC_14657,Wakad,Diarrhea,2026-02-03,3
REC_14658,Viman Nagar,Diarrhea,2025-12-29,1
REC_14659,Kalyani Nagar,Diarrhea,2026-02-10,2
REC_14660,Koregaon Park,Malaria,2025-12-22,1
REC_14661,Koregaon Park,Dengue,2025-12-08,3
REC_14662,Shivajinagar,Diarrhea,2026-02-21,2
REC_14663,Hingne Khurd,Diarrhea,2026-01-23,2
REC_14664,Baner,Dengue,2025-11-30,4
REC_14665,Hingne Khurd,Cholera,2026-01-24,1
REC_14666,Baner,Dengue,2026-01-07,4
REC_14667,Baner,Diarrhea,2026-02-24,4
REC_14668,Viman Nagar,Dengue,2025-12-17,1
REC_14669,Baner,Diarrhea,2026-01-10,1
REC_14670,Kothrud,Malaria,2026-02-10,1
REC_14671,Koregaon Park,Diarrhea,2026-02-12,6
REC_14672,Kalyani Nagar,Dengue,2026-02-02,3
REC_14673,Wakad,Dengue,2026-02-12,3
REC_14674,Hingne Khurd,Diarrhea,2026-01-01,3
REC_14675,Wakad,Diarrhea,2025-12-29,1
REC_14676,Kalyani Nagar,Malaria,2025-12-04,2
REC_14677,Shivajinagar,Dengue,2026-01-18,3
REC_14678,Kalyani Nagar,Typhoid,2026-02-02,1
REC_14679,Hingne Khurd,Dengue,2025-12-09,3
REC_14680,Koregaon Park,Cholera,2026-01-28,2
REC_14681,Wakad,Diarrhea,2026-02-14,3
REC_14682,Wakad,Malaria,2025-12-26,5
REC_14683,Viman Nagar,Diarrhea,2026-02-09,4
REC_14684,Viman Nagar,Typhoid,2025-12-27,3
REC_14685,Kalyani Nagar,Malaria,2026-01-13,4
REC_14686,Kalyani Nagar,Diarrhea,2026-01-20,1
REC_14687,Shivajinagar,Diarrhea,2026-02-03,6
REC_14688,Baner,Cholera,2026-01-30,5
REC_14689,Hingne Khurd,Diarrhea,2026-02-13,1
REC_14690,Viman Nagar,Dengue,2026-02-14,2
REC_14691,Hingne Khurd,Dengue,2026-01-28,3
REC_14692,Shivajinagar,Dengue,2026-02-23,4
REC_14693,Viman Nagar,Dengue,2026-01-08,2
REC_14694,Viman Nagar,Dengue,2025-12-14,2
REC_14695,Baner,Diarrhea,2025-12-06,0
REC_14696,Hingne Khurd,Dengue,2026-01-07,2
REC_14697,Koregaon Park,Malaria,2026-01-19,2
REC_14698,Hingne Khurd,Diarrhea,2025-12-06,2
REC_14699,Hingne Khurd,Dengue,2025-12-11,3
REC_14700,Baner,Dengue,2025-12-13,2
REC_14701,Viman Nagar,Dengue,2026-01-02,5
REC_14702,Shivajinagar,Dengue,2026-01-07,4
REC_14703,Hingne Khurd,Typhoid,2026-02-10,3
REC_14704,Wakad,Diarrhea,2026-02-01,3
REC_14705,Koregaon Park,Dengue,2025-12-11,3
REC_14706,Koregaon Park,Malaria,2026-01-02,5
REC_14707,Baner,Dengue,2025-12-26,3
REC_14708,Kothrud,Diarrhea,2025-12-21,3
REC_14709,Shivajinagar,Diarrhea,2025-12-17,1
REC_14710,Wakad,Diarrhea,2026-01-14,2
REC_14711,Hingne Khurd,Malaria,2026-01-12,2
REC_14712,Kothrud,Dengue,2025-12-17,4
REC_14713,Shivajinagar,Diarrhea,2026-01-05,4
REC_14714,Baner,Typhoid,2025-12-06,0
REC_14715,Kothrud,Cholera,2026-02-05,3
REC_14716,Viman Nagar,Dengue,2026-02-17,2
REC_14717,Kalyani Nagar,Diarrhea,2026-02-23,1
REC_14718,Kothrud,Diarrhea,2026-01-28,3
REC_14719,Kalyani Nagar,Cholera,2026-01-16,3
REC_14720,Koregaon Park,Dengue,2026-01-19,6
REC_14721,Wakad,Diarrhea,2026-02-21,2
REC_14722,Shivajinagar,Dengue,2026-01-20,6
REC_14723,Wakad,Diarrhea,2026-02-14,2
REC_14724,Wakad,Malaria,2026-01-20,1
REC_14725,Hingne Khurd,Diarrhea,2026-02-21,2
REC_14726,Baner,Typhoid,2026-01-22,2
REC_14727,Kothrud,Malaria,2026-01-09,3
REC_14728,Shivajinagar,Diarrhea,2026-01-10,4
REC_14729,Koregaon Park,Dengue,2025-12-21,5
REC_14730,Viman Nagar,Diarrhea,2026-01-07,8
REC_14731,Baner,Malaria,2025-12-22,3
REC_14732,Baner,Dengue,2026-01-16,3
REC_14733,Shivajinagar,Typhoid,2026-01-01,5
REC_14734,Baner,Dengue,2026-01-09,4
REC_14735,Hingne Khurd,Diarrhea,2025-12-29,2
REC_14736,Baner,Typhoid,2026-02-15,3
REC_14737,Koregaon Park,Cholera,2026-01-15,2
REC_14738,Koregaon Park,Diarrhea,2026-01-25,1
REC_14739,Hingne Khurd,Dengue,2026-02-09,4
REC_14740,Kothrud,Typhoid,2026-01-25,3
REC_14741,Kothrud,Dengue,2026-01-30,3
REC_14742,Wakad,Cholera,2026-02-23,3
REC_14743,Koregaon Park,Diarrhea,2026-01-25,1
REC_14744,Hingne Khurd,Diarrhea,2026-02-05,3
REC_14745,Viman Nagar,Dengue,2026-02-09,1
REC_14746,Kothrud,Diarrhea,2026-02-23,6
REC_14747,Baner,Typhoid,2025-12-24,2
REC_14748,Shivajinagar,Typhoid,2026-02-26,2
REC_14749,Shivajinagar,Dengue,2026-01-08,4
REC_14750,Kalyani Nagar,Cholera,2025-12-16,5
REC_14751,Koregaon Park,Dengue,2026-02-17,1
REC_14752,Hingne Khurd,Diarrhea,2026-01-16,6
REC_14753,Viman Nagar,Diarrhea,2026-01-07,3
REC_14754,Wakad,Dengue,2025-12-14,2
REC_14755,Baner,Dengue,2025-12-16,5
REC_14756,Hingne Khurd,Diarrhea,2026-01-03,4
REC_14757,Kalyani Nagar,Malaria,2026-01-01,4
REC_14758,Shivajinagar,Dengue,2025-12-17,3
REC_14759,Hingne Khurd,Diarrhea,2025-12-29,2
REC_14760,Baner,Typhoid,2026-02-24,4
REC_14761,Viman Nagar,Diarrhea,2026-01-05,4
REC_14762,Koregaon Park,Dengue,2025-12-06,2
REC_14763,Viman Nagar,Dengue,2026-02-11,7
REC_14764,Kothrud,Diarrhea,2026-02-17,0
REC_14765,Baner,Diarrhea,2025-12-27,1
REC_14766,Kalyani Nagar,Diarrhea,2026-02-24,1
REC_14767,Kothrud,Typhoid,2025-12-17,1
REC_14768,Kothrud,Diarrhea,2026-01-15,7
REC_14769,Kothrud,Dengue,2025-12-22,0
REC_14770,Hingne Khurd,Cholera,2025-12-19,3
REC_14771,Kalyani Nagar,Diarrhea,2025-12-30,5
REC_14772,Shivajinagar,Diarrhea,2025-12-13,4
REC_14773,Viman Nagar,Cholera,2025-12-22,2
REC_14774,Koregaon Park,Cholera,2025-12-01,2
REC_14775,Hingne Khurd,Diarrhea,2025-12-28,3
REC_14776,Shivajinagar,Dengue,2026-01-18,4
REC_14777,Viman Nagar,Cholera,2026-02-10,1
REC_14778,Koregaon Park,Diarrhea,2026-01-27,2
REC_14779,Kalyani Nagar,Diarrhea,2026-01-01,0
REC_14780,Koregaon Park,Diarrhea,2026-01-16,5
REC_14781,Kalyani Nagar,Diarrhea,2026-01-12,2
REC_14782,Baner,Typhoid,2025-12-11,0
REC_14783,Koregaon Park,Diarrhea,2026-02-20,1
REC_14784,Viman Nagar,Typhoid,2026-01-10,3
REC_14785,Viman Nagar,Typhoid,2026-02-21,1
REC_14786,Kalyani Nagar,Typhoid,2026-01-03,2
